"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"mouth","Linear",-0.0131926304705864,0.00843984952981694,0.121558212241253,7.12310600859512e-05
"SL","Linear",-0.0476438324168111,0.00843984952981694,3.09758958190233e-08,7.12310600859513e-05
"mouth²","Quadratic",-0.00355950872428846,0.011434001506015,0.59167251986579,0.000130736390439553
"SL²","Quadratic",0.0310901505526256,0.010744051176864,0.0684562910370905,0.000115434635691073
"mouth × SL","Correlational",0.0240621320221873,0.00839847865864797,0.018367870882103,7.05344437797653e-05
