"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"eye","Linear",0.00889552270258136,0.00852673246164277,0.296712146197167,7.27051664724326e-05
"nasal","Linear",-0.0170656479323061,0.00852673246164277,0.0457774727915905,7.27051664724325e-05
"eye²","Quadratic",-0.0119347191917373,0.0110878335600119,0.226411282790859,0.000122940053054526
"nasal²","Quadratic",0.0288834481270288,0.0109881261083444,0.0202014962616848,0.000120738915372881
"eye × nasal","Correlational",0.0143150176010954,0.0087194287645448,0.0908980329893726,7.60284379799712e-05
