"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"SL","Linear",0.00479104959569507,0.0121456024116813,0.69328083854681,0.000147515657942637
"SL²","Quadratic",-0.0301829206398442,0.0151025859444149,0.0458047597636893,0.000228088102208437
