"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"jaw","Linear",0.036469414534232,0.0084685255706684,1.95507381417895e-05,7.17159253410646e-05
"nasal","Linear",-0.0166072468200506,0.0084685255706684,0.0497799494586856,7.17159253410646e-05
"jaw²","Quadratic",0.00702964938283158,0.0132391279691419,0.981501714751162,0.000175274509383316
"nasal²","Quadratic",0.0254373112682563,0.0110597528955913,0.0411726131948343,0.000122318134111541
"jaw × nasal","Correlational",-0.00633366537428777,0.00849432697481239,0.658917867014734,7.21535907550254e-05
