"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"eye","Linear",-0.149975008176053,0.0706018033515842,0.0337817331661864,0.00498461463649576
"mouth","Linear",-0.106085513409544,0.0706018033515841,0.133114556327772,0.00498461463649575
"eye²","Quadratic",-0.037707053889027,0.0917880094977984,0.681262228285711,0.00842503868756793
"mouth²","Quadratic",0.095785831964768,0.0951748790275442,0.314344906334386,0.00905825759790767
"eye × mouth","Correlational",0.0525777202467182,0.0732676677298928,0.473087032893104,0.00536815113457798
