"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"SL","Linear",-0.0423674013046771,0.0086416300910552,1.16872714149573e-05,7.46777706306307e-05
"SL²","Quadratic",0.0290755172511569,0.0107455321462261,0.0959925971941464,0.000115466461105579
