"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"jaw","Linear",-0.0348905270937624,0.012431417823441,0.00505821032199496,0.000154540149100966
"jaw²","Quadratic",-0.00202760679543762,0.0183952924373355,0.912243431321971,0.000338386783855091
