"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance","Group"
"jaw","Linear",0.0626142024044959,0.0133194622577704,6.37258724369025e-06,0.00017740807483617,"Crescent Pond"
"jaw²","Quadratic",0.0276317062784559,0.021033479109769,0.518229615042563,0.00044240724346109,"Crescent Pond"
"jaw","Linear",0.016625044328096,0.011850246571361,0.144451674586646,0.000140428343802054,"Little Lake"
"jaw²","Quadratic",-0.00717745094614307,0.0165264651772437,0.566584807287573,0.000273124051254648,"Little Lake"
