"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance","Group"
"mouth","Linear",-0.00687173995107481,0.0129916062628452,0.624709465641745,0.000168781833288798,"Crescent Pond"
"mouth²","Quadratic",0.0245058391261297,0.017335145756022,0.169271422884621,0.000300507278382529,"Crescent Pond"
"mouth","Linear",-0.016153235896095,0.0114733316025389,0.152953464822668,0.000131637338061818,"Little Lake"
"mouth²","Quadratic",-0.0111192159327666,0.0151293659722108,0.420348940284801,0.00022889771472109,"Little Lake"
