"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"jaw","Linear",0.177053780232182,0.0738321632928003,0.0165801781887572,0.00545118833649473
"eye","Linear",-0.0963262083262564,0.0738321632928004,0.192168311651963,0.00545118833649474
"jaw²","Quadratic",0.0833432111108388,0.113742511500015,0.463811955924066,0.0129373589223311
"eye²","Quadratic",0.0138889283686893,0.0942087501527061,0.882810857114886,0.00887528860533501
"jaw × eye","Correlational",0.167942168726791,0.0750412194499758,0.0253391311742754,0.00563118461653942
