"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"eye","Linear",-0.158062974520825,0.070763184256274,0.0256218627418881,0.00500742824608739
"nasal","Linear",-0.129157361135432,0.070763184256274,0.0681301357893733,0.00500742824608738
"eye²","Quadratic",-0.0262553540016377,0.0922537908465763,0.775982931664029,0.00851076192556384
"nasal²","Quadratic",0.0188840595837532,0.0914241977306454,0.836380586919684,0.00835838393069215
"eye × nasal","Correlational",0.0785699240186497,0.0725480187984598,0.2789463042668,0.00526321503158168
