"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"jaw","Linear",0.0374734110793642,0.00847242114418976,1.20905407007805e-05,7.17819200445137e-05
"mouth","Linear",-0.0141065724840007,0.00847242114418976,0.0955953653294871,7.17819200445137e-05
"jaw²","Quadratic",0.00845146750376642,0.0131855339198184,0.949647857962197,0.000173858304750682
"mouth²","Quadratic",0.00489872462961492,0.0115280945955435,0.750459306094082,0.000132896965003799
"jaw × mouth","Correlational",0.00224044820127175,0.00820594864988469,0.540352679917389,6.73375932445443e-05
