"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"eye","Linear",0.0109539660829504,0.00844248976311919,0.240831281963812,7.12756334003724e-05
"SL","Linear",-0.0477163427141762,0.00844248976311919,3.5796106886509e-08,7.12756334003722e-05
"eye²","Quadratic",-0.0209440583721675,0.0113874339283006,0.0618564115501188,0.000129673651471411
"SL²","Quadratic",0.0303021971259512,0.0111292699841347,0.0556835010885576,0.000123860650379762
"eye × SL","Correlational",0.000893222365844005,0.00791757832479399,0.85894495973359,6.26880465292476e-05
