"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"nasal","Linear",-0.0884033576714374,0.0796193948008897,0.267002621035042,0.00633924802845994
"mouth","Linear",-0.0635110200099856,0.0796193948008896,0.425156312889078,0.00633924802845993
"nasal²","Quadratic",0.0683093434474701,0.12308258201622,0.578969707170761,0.0151493219957796
"mouth²","Quadratic",0.170949754159968,0.122443543968765,0.162835529390787,0.014992421459631
"nasal × mouth","Correlational",-0.0917899844278663,0.0968180362619854,0.343218573480284,0.00937373214562711
