"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance","Group"
"jaw","Linear",-0.0522073617813825,0.0155663749500577,0.000830635806450342,0.000242312029085784,"Crescent Pond"
"jaw²","Quadratic",-0.0145664798418474,0.0245816997706391,0.553616875201954,0.000604259963613837,"Crescent Pond"
"jaw","Linear",-0.0181722099700154,0.0190930813627456,0.341451053236671,0.000364545755924422,"Little Lake"
"jaw²","Quadratic",0.00639550897535734,0.0266273906089242,0.810237323894308,0.000709017930640225,"Little Lake"
