"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"mouth","Linear",0.0153124381207326,0.0120215055397533,0.202909662251097,0.000144516595442319
"mouth²","Quadratic",-0.017156237899163,0.0159566667500112,0.282434878474172,0.000254615213770914
