"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"nasal","Linear",0.0191562235636786,0.0122411365143871,0.117774961268347,0.000149845423163861
"nasal²","Quadratic",-0.00289921280664484,0.0153229064503923,0.849950606970111,0.000234791462087472
