"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"eye","Linear",-0.147685776265562,0.0706369590834473,0.0366837869955305,0.0049895799885566
"SL","Linear",-0.0579782962617404,0.0706369590834472,0.41186945822777,0.00498957998855659
"eye²","Quadratic",-0.0523461809522118,0.0953937965184566,0.583251304842555,0.0090999764142047
"SL²","Quadratic",0.220020578247746,0.0932311285360805,0.0183803313071098,0.00869204332811117
"eye × SL","Correlational",0.0270670739801953,0.0663264314322179,0.68325547609008,0.0043991955065327
