"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"Beak_PC1","Linear",0.0169475967438167,0.326684285860255,0.958626222760257,0.106722622628025
"PC.body1","Linear",-0.472493915941149,0.327766613097613,0.149427678793456,0.10743095266148
"Beak_PC1²","Quadratic",-0.829997303937714,0.819499204130572,0.311150739633348,0.671578945570641
"PC.body1²","Quadratic",0.181425957525393,0.761185719176359,0.811612352930676,0.579403699078031
"Beak_PC1 × PC.body1","Correlational",0.394516757586104,0.655459983437501,0.547245382600809,0.429627789887889
