"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"Beak_PC1","Linear",2.17016843710123e-06,32314.6914920181,0.999999999946416,1044239286.22431
"Beak_PC1²","Quadratic",-2.47875077813045e-06,39777.9384618187,0.99999999995028,1582284388.27224
