"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"Beak_PC1","Linear",0.0989750793191558,0.2271988646788,0.663103802326313,0.0516193241113358
"Beak_PC1²","Quadratic",0.551184504321127,0.25683788726285,0.0318697487820652,0.0659657003336442
