"Term","Type","Beta_Coefficient","Standard_Error","P_Value","Variance"
"HL","Linear",0.297458956791932,0.189265322786068,0.116031606277718,0.0358213624093147
"HL²","Quadratic",-0.373660573391927,0.293457870409277,0.202910800498447,0.0861175217051478
